id,prime_preds
300001.0,389.52962210428905
300002.0,261.4718617571122
300003.0,260.29976347833383
300004.0,335.92731197544873
300005.0,280.7572946922355
300006.0,449.21013226656464
300007.0,526.6734224075444
300008.0,198.25433721633567
300009.0,529.3748927484141
300010.0,503.2850497828496
300011.0,283.09080019990733
300012.0,455.04399425422196
300013.0,276.4660297847789
300014.0,218.76956636208203
300015.0,376.41588198360364
300016.0,233.45159992171614
300017.0,254.88159155075837
300018.0,407.3994903700128
300019.0,265.21137813160675
300020.0,504.1332071131608
300021.0,230.81378174377318
300022.0,419.88127894488775
300023.0,434.24932778735337
300024.0,336.58960337572444
300025.0,253.7342234893418
300026.0,277.9369663643923
300027.0,276.2517110842454
300028.0,362.44171613071813
300029.0,240.44812892934084
300030.0,206.96629680850896
300031.0,396.8254039594364
300032.0,448.3572278661452
300033.0,289.2422625814096
300034.0,389.4259430843039
300035.0,366.86342467860834
300036.0,316.58794057391
300037.0,161.58829797889487
300038.0,292.47662064031135
300039.0,258.7504864622762
300040.0,298.06263821117386
300041.0,339.881977603451
300042.0,440.6687941338791
300043.0,267.7456520545546
300044.0,514.2908072221051
300045.0,371.47269961633197
300046.0,293.76819246975515
300047.0,324.99342468996247
300048.0,298.9062072042603
300049.0,307.3132304012533
300050.0,355.21437070810117
300051.0,286.31948273811224
300052.0,389.23191331167413
300053.0,379.8206483041271
300054.0,382.74875616020773
300055.0,332.18520639471666
300056.0,421.70365527114956
300057.0,297.07537967460775
300058.0,382.49083652983654
300059.0,374.2772868622027
300060.0,281.2476069775275
300061.0,427.7168025512993
300062.0,240.14785602125508
300063.0,218.00504747662973
300064.0,335.9178507219516
300065.0,253.0153761523065
300066.0,202.4706981737651
300067.0,441.53381069506327
300068.0,364.13435400956706
300069.0,347.30673517900783
300070.0,356.13513582451606
300071.0,241.3802230322702
300072.0,419.2983320128986
300073.0,318.91683218836636
300074.0,402.8829515144565
300075.0,284.39839086427213
300076.0,257.6835283373343
300077.0,292.44228189186356
300078.0,356.3358016053332
300079.0,308.6411821558946
300080.0,298.5829625523346
300081.0,284.9501484926266
300082.0,294.4861253081509
300083.0,363.93183266213424
300084.0,425.661789710883
300085.0,183.08716954504865
300086.0,260.66717326210676
300087.0,306.76178483247867
300088.0,302.14219621200147
300089.0,298.28273793722167
300090.0,278.1026663114266
300091.0,426.6898789008444
300092.0,305.40993863601045
