id,prime_preds
300001.0,375.1357117599207
300002.0,315.141332438208
300003.0,313.9338165838841
300004.0,351.58436720627344
300005.0,330.1495289885571
300006.0,390.5963609474558
300007.0,408.981624228866
300008.0,291.79114462991123
300009.0,414.4470034172442
300010.0,405.3317334172879
300011.0,308.81007227609234
300012.0,385.3055107768532
300013.0,319.3668696370908
300014.0,300.05211981107635
300015.0,365.00493455929046
300016.0,306.64760593956055
300017.0,303.49249779340937
300018.0,351.47110628923025
300019.0,322.1259794201408
300020.0,430.8129276204874
300021.0,299.6205317689785
300022.0,364.4584853271939
300023.0,362.76196312812976
300024.0,346.8459466655797
300025.0,305.4987433953042
300026.0,325.6321928222004
300027.0,327.6424440239674
300028.0,360.05740586258787
300029.0,303.5072815799798
300030.0,272.89989960832816
300031.0,375.61198621177687
300032.0,395.2619008384305
300033.0,300.6871044142173
300034.0,374.42700963527324
300035.0,343.8708791542684
300036.0,322.9186353350861
300037.0,281.2417625592957
300038.0,332.2891988697126
300039.0,281.69718931390474
300040.0,316.89400202818393
300041.0,341.4690255983495
300042.0,392.7390212086701
300043.0,316.2866234416135
300044.0,423.0893545921346
300045.0,361.10258427882223
300046.0,334.50512790610173
300047.0,355.90434805019726
300048.0,318.8527829793576
300049.0,338.72997866968524
300050.0,344.42297649696656
300051.0,320.1734865481912
300052.0,361.29112364029976
300053.0,355.1189752224311
300054.0,347.49466647678616
300055.0,319.9198532421101
300056.0,388.46401254497533
300057.0,325.5752011770026
300058.0,356.15317701657614
300059.0,353.46475201130437
300060.0,319.39168204150184
300061.0,372.1126111902022
300062.0,309.6774475200559
300063.0,293.4044922113434
300064.0,340.9441875810236
300065.0,305.4052536178407
300066.0,263.4464119500685
300067.0,389.8205995710325
300068.0,353.5393407810739
300069.0,339.37608531719104
300070.0,339.554550716372
300071.0,303.5836679882369
300072.0,371.456734921973
300073.0,334.31764970867675
300074.0,372.8386404250604
300075.0,332.9798680654118
300076.0,313.52211237304
300077.0,340.12311754871655
300078.0,359.30374117132885
300079.0,319.1141545393666
300080.0,307.4338039270794
300081.0,312.78182676522914
300082.0,324.56087986962194
300083.0,340.6131655653686
300084.0,366.6091722386407
300085.0,273.25685293451846
300086.0,311.28550461552595
300087.0,350.90865220814396
300088.0,344.3518203392707
300089.0,337.7494108733098
300090.0,333.40001831580014
300091.0,381.9665867198904
300092.0,315.2930160594906
300093.0,247.92283864430055
300094.0,342.5109112370571
300095.0,307.48379605449236
300096.0,347.8451470223587
300097.0,308.3964298777869
300098.0,422.39629416266524
300099.0,357.20746447827156
300100.0,332.0845328227373
300101.0,339.311000805207
300102.0,315.9856781468761
300103.0,432.9167470390201
300104.0,316.90053532691934
300105.0,332.9804840598214
300106.0,342.25150917686227
300107.0,342.88619873350683
300108.0,326.12933669508095
300109.0,336.34898824982673
300110.0,427.6206455444162
300111.0,385.70137432164165
300112.0,348.1659831191818
300113.0,341.02859908081706
300114.0,358.0616535614512
300115.0,373.65018876625106
300116.0,339.4512436997776
300117.0,332.4070617673671
300118.0,407.6369983214852
300119.0,269.16557503233014
300120.0,259.1349963878898
300121.0,255.26595699213635
300122.0,394.13270938811763
300123.0,313.2204283183946
300124.0,395.6850451815137
300125.0,325.8396806095369
300126.0,350.00375215895065
300127.0,374.6639338133217
300128.0,297.84674020659435
