id,prime_preds
300001.0,375.5426431141585
300002.0,315.47473623646823
300003.0,314.005581672479
300004.0,351.4298071294487
300005.0,330.0512434581591
300006.0,390.6194493776351
300007.0,408.8851738919932
300008.0,291.5387537003056
300009.0,414.1478147722393
300010.0,404.7048523932648
300011.0,307.8305815165184
300012.0,385.3916079859858
300013.0,319.5068819863634
300014.0,300.7220969910943
300015.0,364.96026587556673
300016.0,306.8466150216415
300017.0,303.5985158287117
300018.0,351.6285491879961
300019.0,322.63991687629533
300020.0,431.1091282617778
300021.0,299.79082756432257
300022.0,364.44053984004097
300023.0,362.67210737621224
300024.0,347.0864786495301
300025.0,305.5273517481816
300026.0,325.92501706555447
300027.0,327.7815317967378
300028.0,360.07648836281874
300029.0,303.1692714273146
300030.0,273.3192052198625
300031.0,375.3899579194185
300032.0,395.4162010259888
300033.0,300.8430341091481
300034.0,374.33493640945636
300035.0,344.06077699587604
300036.0,323.09126661049265
300037.0,281.07373547679595
300038.0,332.1170498134867
300039.0,281.46397652522035
300040.0,316.8587825901945
300041.0,341.1768420252657
300042.0,392.79557082334514
300043.0,316.28091272258246
300044.0,422.754884947142
300045.0,360.44590365087817
300046.0,334.3713656789079
300047.0,355.74764885777415
300048.0,318.3812544008351
300049.0,338.8920537177659
300050.0,343.7888455553983
300051.0,320.52605787367185
300052.0,360.94585468036405
300053.0,355.3097396773004
300054.0,347.6151361664316
300055.0,320.071060654734
300056.0,388.80062847700674
300057.0,325.3527338234005
300058.0,356.3167532874879
300059.0,353.6215196836587
300060.0,319.7580072599167
300061.0,371.7366433249998
300062.0,310.43298007454797
300063.0,294.30257218665963
300064.0,341.5055550097623
300065.0,305.7251702948502
300066.0,263.3605480063303
300067.0,389.82638384906795
300068.0,353.53132823900444
300069.0,339.2741924946455
300070.0,339.9886122398404
300071.0,304.20686296540805
300072.0,371.143643470907
300073.0,334.2778221183892
300074.0,373.1356574608577
300075.0,333.0393753675364
300076.0,313.10946825485667
300077.0,339.44690707182946
300078.0,358.86544564760817
300079.0,318.14462100082227
300080.0,306.6147004737437
300081.0,312.25264498604025
300082.0,323.81071249910394
300083.0,340.3610547786263
300084.0,366.386357608852
300085.0,273.21383296501995
300086.0,311.9407488631765
300087.0,351.4028939356161
300088.0,344.63529628128333
300089.0,338.1371245288444
300090.0,333.69306281799606
300091.0,381.5123415577383
300092.0,315.0108255014854
300093.0,248.11446961414777
300094.0,342.7144468383883
300095.0,307.092851558877
300096.0,348.4189654785563
300097.0,307.8428983639715
300098.0,422.3138728685235
300099.0,357.44042133323444
300100.0,332.063811465456
300101.0,339.49116177840824
300102.0,315.4338726261893
300103.0,433.13149213295026
300104.0,317.10693459945844
300105.0,333.02143907972754
300106.0,341.89846329675225
300107.0,342.5542632646574
300108.0,325.76864807891207
300109.0,335.7165839257294
300110.0,427.96554596453154
300111.0,385.8730419319015
300112.0,348.64612568757207
300113.0,340.55918660473606
300114.0,358.2098502578179
300115.0,373.25149157143767
300116.0,339.78760263537214
300117.0,332.0514983005925
300118.0,407.61474906200664
300119.0,269.05273784203445
300120.0,259.5208221895789
300121.0,255.48558281777795
300122.0,393.91865071762203
300123.0,312.9929374391482
300124.0,395.4930728181714
300125.0,325.2571972332087
300126.0,350.1215543105749
300127.0,374.42870920697726
300128.0,297.784167231282
300129.0,323.4801698411483
300130.0,295.50278764429834
300131.0,240.0977130197695
300132.0,254.27195603314448
300133.0,255.95796084981754
