id,prime_preds
300001.0,354.24752037959416
300002.0,273.56614762485924
300003.0,294.3552512728829
300004.0,357.4100245178364
300005.0,299.2153436009854
300006.0,464.23447324512995
300007.0,480.04099156876634
300008.0,158.14935776040178
300009.0,541.8404569589252
300010.0,516.5286235332891
300011.0,244.95975479200536
300012.0,413.76429197598543
300013.0,294.29669025701503
300014.0,184.63680952710777
300015.0,339.1222955053767
300016.0,196.90537520240147
300017.0,284.14267409367704
300018.0,433.5937398707689
300019.0,289.81253334504026
300020.0,463.74647063399607
300021.0,249.39294294012961
300022.0,438.3150779810687
300023.0,446.89723749910684
300024.0,360.74860569994877
300025.0,277.30072589263096
300026.0,232.94981774831902
300027.0,294.08849014147756
300028.0,386.3257827503134
300029.0,265.6131277298543
300030.0,221.25354327661682
300031.0,414.8610116240674
300032.0,464.26038340343564
300033.0,312.75275617677505
300034.0,407.5364198672389
300035.0,389.821578016233
300036.0,333.35567056226773
300037.0,123.47909738196404
300038.0,315.88397120862624
300039.0,220.48513832380976
300040.0,263.51160017161277
300041.0,371.4146673555133
300042.0,467.067553771529
300043.0,277.9879197722538
300044.0,532.7823480831806
300045.0,327.37847605967346
300046.0,311.4735024097955
300047.0,342.93772943418054
300048.0,283.71623435981763
300049.0,333.84457248006015
300050.0,333.91260313267946
300051.0,304.3720819245731
300052.0,370.54116857095124
300053.0,391.52916305597626
300054.0,399.5224708684303
300055.0,349.14454576936396
300056.0,388.0308240460903
300057.0,326.2895918633632
300058.0,346.7240827502052
300059.0,338.6829142162647
300060.0,292.5010178852477
300061.0,444.66018265369365
300062.0,206.361035515006
300063.0,173.57795098977945
300064.0,329.31562791834926
300065.0,279.5373199669017
300066.0,176.76790507735757
300067.0,411.16998894371153
300068.0,349.90872210450334
300069.0,355.66096136151214
300070.0,313.07970618306945
300071.0,253.72300591653075
300072.0,387.38309969835956
300073.0,346.18449237628886
300074.0,428.02546553672437
300075.0,303.01905875463757
300076.0,271.9976817642596
300077.0,306.7529794434458
300078.0,368.05555495403337
300079.0,281.49993716395045
300080.0,271.39331013831867
300081.0,263.4569568609469
300082.0,280.15114969369534
300083.0,337.82084016364644
300084.0,396.4990781147334
300085.0,197.5398270974952
300086.0,272.9378642504804
300087.0,316.5793904911553
300088.0,315.1633839823785
300089.0,316.0704851751161
300090.0,289.81838693935714
300091.0,445.61301617364353
300092.0,274.7812366320581
300093.0,90.12248937329963
300094.0,352.92437169953865
300095.0,233.43295659150303
300096.0,355.9798976991694
300097.0,257.04474551713247
300098.0,531.0186454899895
300099.0,404.85169051005755
300100.0,290.3416513900148
300101.0,304.1415921176678
300102.0,234.09480584851954
300103.0,544.0719358369768
300104.0,282.32335941300437
300105.0,304.9849980764177
300106.0,328.08503893016166
300107.0,328.36824329493516
300108.0,272.8797013026522
