id,prime_preds
300001.0,318.0115055555556
300002.0,217.9631972222222
300003.0,267.29045833333333
300004.0,354.76433333333335
300005.0,314.5091035714286
300006.0,378.53788571428566
300007.0,442.67859444444446
300008.0,187.10143015873015
300009.0,578.8570833333333
300010.0,523.7919285714286
300011.0,272.5958726190476
300012.0,325.78280317460315
300013.0,223.0599285714286
300014.0,214.9483884920635
300015.0,389.33272063492063
300016.0,178.27803055555557
300017.0,250.06817222222222
300018.0,498.43369920634916
300019.0,288.88457301587306
300020.0,441.9791472222223
300021.0,214.38709166666666
300022.0,371.1666492063492
300023.0,393.80772222222225
300024.0,373.2234190476191
300025.0,287.70644285714286
300026.0,214.51262698412697
300027.0,277.27531944444445
300028.0,393.2418071428571
300029.0,289.0438015873016
300030.0,209.70032539682543
300031.0,410.90809880952384
300032.0,441.1870444444444
300033.0,256.5040436507937
300034.0,422.82676785714284
300035.0,350.0764384920635
300036.0,298.89475000000004
300037.0,154.0352428571429
300038.0,321.75449999999995
300039.0,204.5940404761905
300040.0,233.01435595238095
300041.0,348.4459432539682
300042.0,541.3887499999998
300043.0,278.47284444444443
300044.0,431.5152658730159
300045.0,256.4409523809524
300046.0,271.8806833333333
300047.0,266.92555753968253
300048.0,233.05613095238095
300049.0,390.6601194444444
300050.0,255.3233623015873
300051.0,300.4814448412699
300052.0,279.1046170634921
300053.0,291.57123968253967
300054.0,353.25172619047623
300055.0,310.1255873015873
300056.0,314.72440277777775
300057.0,286.26279365079364
300058.0,388.019898015873
300059.0,277.5548388888889
300060.0,260.3397083333333
300061.0,364.6370333333333
300062.0,220.6040452380952
300063.0,160.34706349206348
300064.0,309.0440222222222
300065.0,325.0404194444444
300066.0,250.96444920634923
300067.0,399.5116202380953
300068.0,461.5835297619048
300069.0,371.33656111111117
300070.0,287.8771805555556
300071.0,211.04850714285718
300072.0,336.4831619047619
300073.0,311.7074976190476
300074.0,500.12661071428573
300075.0,368.8966996031746
300076.0,305.10268611111115
300077.0,300.5550595238096
300078.0,344.7953317460317
300079.0,266.8041416666667
300080.0,219.04740555555554
300081.0,215.5093
300082.0,275.0361714285715
300083.0,296.7661714285714
300084.0,335.65330634920633
300085.0,216.57532936507937
300086.0,228.57607142857142
300087.0,320.93551746031744
300088.0,302.7853396825397
300089.0,399.6034615079366
300090.0,255.3883416666667
300091.0,388.45295714285714
300092.0,257.8935619047619
300093.0,169.6028234126984
300094.0,420.0367607142857
300095.0,225.36814285714286
300096.0,420.7195027777778
300097.0,252.83583611111118
300098.0,577.8162928571428
300099.0,362.8810726190476
300100.0,247.05334920634922
300101.0,281.2434607142857
300102.0,268.5301396825397
300103.0,579.8434083333333
300104.0,301.8947936507936
300105.0,274.690498015873
300106.0,324.5191547619048
300107.0,328.56310952380954
300108.0,288.24985357142856
300109.0,286.1705714285714
300110.0,536.8685619047619
300111.0,462.46964880952373
300112.0,320.055369047619
300113.0,299.9395797619048
300114.0,334.20796547619045
300115.0,413.9741924603174
300116.0,275.58794603174596
300117.0,287.39545952380956
300118.0,589.9966579365079
300119.0,250.7788079365079
300120.0,233.49624166666666
