ID;CODIS
300001;297.6592873015873
300002;228.3007071428571
300003;266.3374325396826
300004;361.3654488095238
300005;309.08765873015875
300006;383.3162992063492
300007;405.3536571428572
300008;206.96605079365082
300009;547.2272555555555
300010;493.92365714285717
300011;275.52904722222223
300012;334.2806365079365
300013;219.02519126984126
300014;212.07103015873014
300015;372.3719920634921
300016;190.66130000000004
300017;283.7088924603175
300018;482.0871333333333
300019;311.0645523809524
300020;418.5154107142856
300021;216.6098361111111
300022;382.0311761904762
300023;376.72633492063494
300024;341.1558182539683
300025;300.18739166666666
300026;238.72786666666667
300027;300.69151944444445
300028;370.4191960317461
300029;302.2446738095238
300030;224.80669126984125
300031;409.6326238095238
300032;430.50877460317463
300033;257.07536388888894
300034;425.81530238095246
300035;342.4826261904762
300036;310.6196202380952
300037;154.3045
300038;313.8910154761905
300039;218.82987817460315
300040;212.75421944444446
300041;339.3380797619048
300042;515.6796277777778
300043;270.0222888888889
300044;445.75093928571425
300045;266.30328095238093
300046;296.1474345238095
300047;266.3614611111111
300048;228.94965555555555
300049;375.5838888888889
300050;262.3248988095238
300051;313.693280952381
300052;303.5638095238095
300053;310.2172746031746
300054;338.8467111111112
300055;316.4236630952381
300056;303.7263
300057;286.54659920634924
300058;371.64500952380956
300059;287.0588642857143
300060;257.1276761904761
300061;360.1135619047619
300062;236.41324920634915
300063;165.5594027777778
300064;290.53315000000003
300065;291.4651301587301
300066;229.7744607142857
300067;431.1968837301588
300068;436.21622976190474
300069;382.63652063492066
300070;289.74255238095236
300071;217.8626861111111
300072;326.9220353174603
300073;287.698653968254
300074;499.14630595238094
300075;373.353694047619
300076;324.72886547619055
300077;325.2739888888889
300078;373.7304099206349
300079;303.0995567460317
300080;232.53315873015873
300081;208.65112777777782
300082;275.26689206349204
300083;294.8001654761905
300084;330.4765805555556
300085;231.8050880952381
300086;235.82649682539682
300087;314.6121714285715
300088;316.3193416666667
300089;379.39013928571427
300090;245.79488055555552
300091;387.42786547619045
300092;245.06376666666665
300093;170.85749246031747
300094;399.52495833333336
300095;221.37805476190474
300096;414.97628571428567
300097;248.80977777777784
300098;585.4332166666667
300099;379.510926984127
300100;257.42626666666666
300101;282.9296837301587
300102;269.99298134920633
300103;584.5781515873017
300104;312.2473797619047
300105;264.07342896825395
300106;330.7828888888889
300107;342.57695476190474
300108;294.24058333333335
300109;264.5510349206349
300110;533.3493428571428
300111;476.17314841269837
300112;312.4834075396825
300113;307.60415714285716
300114;335.7584952380953
300115;409.2819472222222
300116;285.2702249999999
300117;276.4554075396826
300118;605.2474527777778
300119;236.29155476190482
300120;238.82760476190478
300121;249.12236309523814
300122;536.9064166666667
300123;269.1832039682539
300124;473.49229365079356
300125;278.72632182539684
300126;348.12509166666666
300127;461.4139142857142
300128;271.2413833333334
300129;210.02071269841272
300130;273.7405095238095
300131;261.36603650793654
300132;280.0494678571428
300133;181.45182261904762
300134;346.9174507936508
300135;302.85203650793653
300136;240.90569444444446
300137;204.10100432900433
300138;304.17837182539677
300139;306.4461329365079
300140;297.35058888888886
300141;494.8460154761905
300142;265.4339873015873
300143;305.6460218253968
300144;276.92612222222226
300145;313.0513373015873
300146;425.799117063492
300147;208.45028888888888
300148;365.4997031746032
300149;397.23639682539687
300150;181.44250952380952
300151;431.7781428571428
300152;364.4605666666667
300153;377.89059920634924
300154;315.65449365079365
300155;316.1052103174603
300156;342.6303638888889
300157;380.17623888888886
300158;206.96469166666665
300159;313.644471031746
300160;224.901725
300161;306.10234285714284
300162;287.953469047619
300163;331.67152023809524
300164;366.57935952380956
300165;394.99431587301586
300166;239.83335833333336
300167;225.35512500000004
300168;321.62632777777776
300169;313.14705357142856
300170;200.9704623015873
300171;280.1329642857143
300172;331.8981484126984
300173;367.0017607142857
300174;188.27405436507934
300175;299.89262222222226
300176;415.84868055555563
300177;533.4676111111111
300178;306.8582369047619
300179;165.26305833333333
300180;229.1437023809524
300181;238.1528996031746
300182;269.5323095238095
300183;229.3933365079365
300184;188.81438253968253
300185;314.1920857142858
300186;266.9770023809524
300187;153.12604206349204
300188;312.9204988095238
300189;362.80635952380953
300190;220.4081376984127
300191;330.2204400793652
300192;425.29487579365076
300193;316.9315892857143
300194;289.4754325396826
300195;275.5665619047619
300196;301.7434285714286
300197;356.76162698412696
300198;214.11125952380954
300199;216.5255146825397
300200;551.907692063492
300201;481.9329865079365
300202;392.11612103174605
300203;362.5235126984127
300204;275.94735555555553
300205;271.525
300206;245.61709365079363
300207;366.4669738095238
300208;163.647825
300209;256.53603253968254
300210;176.85493095238093
300211;180.66935714285717
300212;217.03830476190473
300213;450.45179166666657
300214;446.00525238095236
300215;192.7209777777778
300216;223.0440174603175
300217;251.28678333333332
300218;262.2617912698413
300219;431.8041654761904
300220;292.0762186507937
300221;522.7073678571428
300222;452.1043011904761
300223;246.68450634920632
300224;253.5657912698413
