ID,CODIS
300001,295.5838231768232
300002,218.5239641053391
300003,280.82360841772606
300004,357.07566626984124
300005,326.26690015419734
300006,400.046001984127
300007,403.1987787878788
300008,193.20039220354806
300009,566.5508124819625
300010,538.5417347985348
300011,260.0946688034188
300012,287.2786501082251
300013,215.5824754259629
300014,213.16020790598287
300015,394.7443071770335
300016,186.99952271062273
300017,289.511008075258
300018,452.410657947608
300019,316.75939808230976
300020,448.190996991897
300021,219.1306252622378
300022,416.8845868742369
300023,386.31663261183263
300024,368.8202022533022
300025,314.5282757409257
300026,229.30933109031488
300027,296.4918406551782
300028,389.83486802984595
300029,257.4293156565656
300030,217.95165277222776
300031,418.332516977467
300032,437.04282385261797
300033,281.46637097069595
300034,433.5915757197481
300035,359.5158983044733
300036,312.79787973692976
300037,162.04546904761906
300038,329.36040811965813
300039,202.44124494949497
300040,203.0466241830065
300041,325.8183957070707
300042,514.5393053467002
300043,257.62434114131486
300044,432.8251107843138
300045,261.7283603896104
300046,323.6172415723166
300047,273.3503848845599
300048,241.1246727092352
300049,369.25695079365084
300050,266.6886991008991
300051,309.8821995172312
300052,285.6928928761297
300053,308.32343252164503
300054,378.5683316239316
300055,315.6498067821068
300056,373.09775119047623
300057,298.40340140692643
300058,393.2965119047619
300059,303.4740805638806
300060,260.728145992896
300061,362.34463434065935
300062,219.4066416666667
300063,176.36847000360748
300064,324.3045602813853
300065,328.83671046176045
300066,243.33101735209235
300067,449.44190595238086
300068,436.9072901320902
300069,395.1012490450726
300070,305.9361567404818
300071,202.89300734126988
300072,311.85734011544014
300073,327.9757601232101
300074,500.2305183982684
300075,363.2976905844156
300076,311.951428968254
300077,301.8761451298701
300078,342.3090875152625
300079,278.32598169934636
300080,221.21833662726164
300081,198.65752064602063
300082,275.43902142857144
300083,297.4085388306138
300084,342.6887235902986
300085,220.3186914835165
300086,244.8759982683983
300087,311.7961128151261
300088,291.3317767867753
300089,388.6505811965812
300090,253.73668968808965
300091,362.7842996031746
300092,241.0797798840049
300093,164.19069080364085
300094,404.9202104451921
300095,232.69216251803755
300096,416.3979068903319
300097,253.36865200077705
300098,599.5888803391053
300099,369.18232315462313
300100,267.36037527056277
300101,289.2041417929293
300102,278.14506425796424
300103,546.8167262820513
300104,312.542124512987
300105,225.98621474358976
300106,308.87351666666666
300107,327.31032755847957
300108,286.6418934099397
300109,262.78699086403793
300110,539.7205822510822
300111,460.25893192640694
300112,323.4661179217841
300113,307.15054898347273
300114,327.7942625749251
300115,432.62256715367965
300116,259.52178373015875
300117,286.57790563831594
300118,585.8762749278499
300119,256.4189988095238
300120,233.32570277777776
300121,246.6879617604618
300122,504.37911224053715
300123,251.21077003968253
300124,494.95177867965367
300125,266.8410867798867
300126,344.79233495670996
300127,417.4004852994229
300128,273.98834595959596
300129,188.0282503968254
300130,293.34806147186146
300131,274.9275486111111
300132,311.20731803751795
300133,156.04947340992342
300134,340.9603257853258
300135,274.8897009407259
300136,240.34566313131313
300137,193.17473080808082
300138,305.4360083333333
300139,283.37742512210014
300140,292.53010244755245
300141,488.6642348318348
300142,258.8404574226427
300143,297.61586103250033
300144,276.6312840377459
300145,318.29003603896103
300146,414.2278759920635
300147,193.11812329059828
300148,377.4089602813853
300149,400.76358247308247
300150,189.2230936147186
300151,415.7766532212885
300152,360.58127506105006
300153,393.82737777777777
300154,294.2207603563104
300155,350.9528069541569
300156,285.1291612692863
300157,405.2168709096459
300158,195.72565984848487
300159,337.2269734432235
300160,222.04454604284606
300161,306.99362039627033
300162,275.37284523809524
300163,328.3006369047619
300164,408.31218698107443
300165,371.67200355616603
300166,239.8688481913511
300167,236.81020838883342
300168,320.6473921717172
300169,287.3458253968253
300170,207.7920024642025
300171,272.47859738872245
300172,333.67233520646016
300173,369.37623474025975
300174,177.92375129870132
300175,316.56795555555556
300176,440.7656674982912
300177,542.2348643162393
300178,317.82418363303367
300179,165.5657015873016
300180,239.51354369747895
300181,251.25150050505053
300182,270.7503195679321
300183,225.21847794179507
300184,190.85048042268187
300185,294.93175033300037
300186,246.86072533022534
300187,153.6271972222222
300188,266.09035256410255
300189,373.7496938492064
300190,220.57706900514344
300191,327.2297296987327
300192,424.5326570028011
300193,348.3553177156177
300194,298.85118100233103
300195,248.81395528638026
300196,301.5538926406926
300197,345.8858948412699
300198,207.66767904040404
300199,208.14700209790212
300200,576.1999740894727
300201,505.0649657754011
300202,327.4291570972887
300203,325.55170572483075
300204,247.9648208152958
300205,284.7376217948718
300206,249.80072191558443
300207,425.11352554112557
300208,166.4980860805861
300209,244.35900472582972
300210,179.99030362872423
300211,162.94815674162436
300212,224.90918214285716
300213,408.5440493117993
300214,476.88366569264065
